reputacao_artista,altura,largura,peso,preco_escultura,preco_base_envio,diferenca_dias_entrega,data_agendada_dias,data_agendada_mes,data_agendada_ano,data_entrega_dias,data_entrega_mes,data_entrega_ano,internacional_Sim,envio_expresso_Sim,instalacao_incluida_Sim,fragil_Sim,pedido_extra_cliente_Sim,localizacao_remota_Sim,material_Argila,material_Bronze,material_Latão,material_Madeira,material_Mármore,material_Não especificado,material_Pedra,transporte_Aéreo,transporte_Não especificado,transporte_Rodoviário
0.68,3.9624,1.8288,405.96484,27.09,130.935,0,7,4,2021,7,4,2021,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0.02,0.9144,0.9144,24.94756,29.6625,80.955,-3,22,1,2019,19,1,2019,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0.1,6.4008,2.7432000000000003,393.264264,35.0175,113.925,1,15,7,2021,16,7,2021,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.71,8.5344,2.1336,396.893,30.765,117.5475,4,24,12,2021,28,12,2021,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.44,3.3528,2.4384,1466.462936,26.25,56.6475,-1,17,10,2021,16,10,2021,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0.59,2.1336,1.2192,138.34556,27.1425,121.6425,-4,13,3,2021,9,3,2021,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.27,7.315200000000001,3.048,1744.514832,34.965,112.56,0,29,3,2021,29,3,2021,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False
0.7,5.7912,2.1336,293.927616,35.9625,100.7475,4,13,8,2019,17,8,2019,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.71,4.572,2.1336,1129.44408,23.7825,97.545,-1,12,5,2019,11,5,2019,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.77,1.8288,1.524,35.833768,27.3,63.7875,3,18,10,2019,21,10,2019,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7,0.9144,0.9144,85.728888,27.72,104.4225,1,21,12,2020,22,12,2020,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True
0.52,0.9144,0.9144,13.60776,35.5425,69.5625,3,19,3,2023,22,3,2023,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
0.63,7.62,3.048,268.072872,26.04,109.62,0,30,5,2019,30,5,2019,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.48,3.9624,1.8288,118.841104,35.28,101.535,1,21,12,2021,22,12,2021,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.64,8.8392,2.4384,353.80176,34.0725,56.49,-3,2,7,2019,29,6,2019,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.57,0.9144,0.6096,6.350288,19.11,87.9375,4,10,10,2020,14,10,2020,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.25,6.4008,2.4384,138.799152,30.7125,56.6475,-1,7,8,2022,6,8,2022,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.11,5.486400000000001,2.7432000000000003,749.333984,28.0875,80.955,-2,8,4,2020,6,4,2020,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
0.93,7.315200000000001,3.3528,200.941256,28.4025,130.20000000000002,0,26,6,2022,26,6,2022,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0.56,1.524,0.9144,282.587816,26.145000000000003,53.602500000000006,2,20,1,2020,22,1,2020,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.01,1.8288,1.2192,31.297848,34.44,75.1275,-2,29,7,2019,27,7,2019,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.79,4.8768,2.4384,379.656504,26.04,126.84,-3,30,11,2020,27,11,2020,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0.32,1.524,1.2192,29.937072,18.48,90.195,4,27,11,2021,1,12,2021,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.47,1.8288,1.2192,493.054504,30.765,117.18,2,2,8,2022,4,8,2022,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
0.58,6.096,2.4384,737.540592,45.78,68.5125,0,7,10,2022,7,10,2022,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False
0.64,3.9624,2.1336,196.405336,33.495,79.59,2,12,4,2022,14,4,2022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.38,5.1816,3.048,420.479784,18.9,79.53750000000001,0,30,5,2020,30,5,2020,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False
0.81,2.7432000000000003,1.524,37.648136,24.78,69.825,0,26,9,2022,26,9,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.88,3.9624,2.4384,377.388544,30.6075,111.51,4,3,6,2022,7,6,2022,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0.97,5.7912,1.8288,649.997336,16.59,82.16250000000001,3,13,8,2023,16,8,2023,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False
0.26,4.2672,2.1336,1455.123136,52.08,117.39,-2,23,12,2019,21,12,2019,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.38,0.9144,0.9144,94.347136,19.845,116.445,-3,25,6,2020,22,6,2020,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.27,1.524,1.524,78.471416,27.405,101.2725,-2,6,11,2019,4,11,2019,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.29,3.048,1.524,60.327736,29.4525,120.9075,-2,18,4,2019,16,4,2019,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.31,8.5344,2.4384,155.582056,19.32,59.7975,-3,18,9,2021,15,9,2021,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
0.04,3.3528,2.4384,176.447288,34.965,73.3425,1,10,12,2021,11,12,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.04,3.3528,2.1336,830.980544,18.8475,92.295,4,21,12,2021,25,12,2021,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.93,3.3528,2.4384,561.546896,21.3675,67.935,4,4,12,2022,8,12,2022,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False
0.43,12.192,1.8288,777.91028,19.5825,60.06,-3,6,5,2022,3,5,2022,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False
0.7,3.9624,1.8288,747.519616,28.6125,65.4675,-1,3,10,2022,2,10,2022,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.16,5.7912,2.7432000000000003,439.98424,20.6325,59.5875,4,17,12,2022,21,12,2022,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.42,3.6576,1.8288,26.308336,25.095,89.145,1,3,2,2019,4,2,2019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0.95,9.4488,2.4384,610.988424,32.4975,88.56750000000001,-2,22,10,2019,20,10,2019,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0.15,13.1064,3.048,336.111672,31.08,67.305,4,2,1,2021,6,1,2021,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True
0.03,1.2192,0.9144,13.154168,32.8125,65.205,4,7,1,2021,11,1,2021,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.89,7.010400000000001,4.572,723.47924,24.5175,105.63,-2,1,12,2022,29,11,2022,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.53,3.9624,2.1336,50.802304,31.4475,79.6425,-4,22,8,2019,18,8,2019,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0.39,1.2192,0.9144,28.122704,27.457500000000003,85.4175,0,6,7,2023,6,7,2023,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.65,7.9248,2.4384,874.071784,40.7925,97.9125,3,17,11,2021,20,11,2021,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.92,3.6576,2.1336,173.272144,19.53,120.225,-2,2,9,2021,31,8,2021,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.88,3.6576,2.1336,95.707912,26.8275,112.245,1,30,5,2020,31,5,2020,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True
0.78,3.6576,2.4384,97.52228,29.715,130.515,4,22,2,2021,26,2,2021,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.45,1.524,0.9144,34.0194,26.7225,100.59,3,7,6,2023,10,6,2023,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.42,1.8288,1.2192,1026.932288,30.2925,128.52,-3,22,10,2019,19,10,2019,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0.67,1.524,1.524,1350.796976,51.03,109.305,-2,2,4,2019,31,3,2019,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.37,9.4488,3.3528,810.115312,24.465,107.625,-4,30,12,2022,26,12,2022,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.28,1.524,1.2192,835.970056,32.3925,60.6375,3,28,6,2020,1,7,2020,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.07,8.5344,2.7432000000000003,493.054504,16.065,60.6375,-1,23,6,2020,22,6,2020,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False
0.12,3.6576,2.1336,45.812792,17.535,58.38,2,8,5,2019,10,5,2019,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0.69,1.8288,1.2192,28.122704,19.53,82.635,-2,2,9,2021,31,8,2021,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.63,5.486400000000001,3.048,669.0482,28.2975,77.96249999999999,-3,13,1,2023,10,1,2023,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.26,5.1816,2.1336,1723.6496,28.035,72.3975,3,22,1,2022,25,1,2022,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.19,5.486400000000001,1.8288,211.827464,28.56,74.55,-4,29,12,2021,25,12,2021,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.37,3.9624,2.1336,750.241168,21.315,67.305,0,25,5,2019,25,5,2019,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.6,1.2192,1.2192,29.48348,23.3625,106.9425,-1,6,7,2022,5,7,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.09,2.1336,1.524,322.503912,18.1125,119.5425,-3,13,11,2022,10,11,2022,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True
0.45,3.048,1.2192,405.057656,17.4825,128.1525,3,30,9,2019,3,10,2019,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0.08,3.048,1.524,192.323008,28.98,83.0025,0,3,5,2020,3,5,2020,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
0.75,6.096,2.1336,133.80964,33.7575,75.39,3,19,10,2021,22,10,2021,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.27,0.9144,0.6096,2.721552,28.1925,121.485,-4,25,10,2022,21,10,2022,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.41,4.572,1.8288,75.296272,29.6625,97.755,4,6,11,2021,10,11,2021,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0.81,8.2296,2.7432000000000003,601.462992,42.9975,83.895,1,22,6,2019,23,6,2019,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.25,2.7432000000000003,1.2192,40.82328,30.66,122.9025,1,12,12,2022,13,12,2022,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.16,8.5344,3.3528,224.981632,17.4825,70.7175,-3,19,3,2021,16,3,2021,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
0.09,3.048,1.2192,111.13004,22.995,109.83,3,21,10,2019,24,10,2019,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.32,4.2672,1.8288,970.68688,36.0675,53.865,-2,10,6,2022,8,6,2022,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.88,6.096,1.8288,1908.261544,17.587500000000002,71.295,2,9,9,2019,11,9,2019,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0.18,7.9248,4.572,217.270568,32.1825,101.325,3,5,9,2019,8,9,2019,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0.18,0.9144,0.6096,7.711064,21.84,64.2075,-3,7,7,2023,4,7,2023,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
0.24,2.4384,1.2192,19.504456,16.905,76.755,-3,16,5,2020,13,5,2020,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True
0.44,1.8288,1.524,20.41164,22.155,105.315,-3,30,4,2020,27,4,2020,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.86,2.1336,1.2192,60.327736,26.67,77.0175,-2,14,7,2021,12,7,2021,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.01,5.486400000000001,2.4384,103.418976,27.6675,92.505,4,25,10,2019,29,10,2019,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0.26,3.6576,1.8288,935.306704,26.6175,81.69,0,14,3,2023,14,3,2023,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
0.75,4.572,2.4384,432.273176,51.6075,114.9225,4,18,1,2020,22,1,2020,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0.88,1.2192,1.2192,290.752472,27.405,98.7525,-3,25,2,2020,22,2,2020,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0.11,7.315200000000001,2.1336,89.811216,27.0375,91.0875,-1,6,6,2022,5,6,2022,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
0.6,3.3528,2.1336,41.276872,21.0525,69.51,-4,18,10,2020,14,10,2020,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
0.01,3.6576,1.8288,1118.10428,32.2875,115.815,-2,28,1,2022,26,1,2022,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.97,6.4008,4.2672,207.745136,20.055,112.9275,-3,12,3,2021,9,3,2021,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.64,2.7432000000000003,1.524,119.748288,19.0575,84.0,2,6,3,2019,8,3,2019,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
0.23,8.2296,3.3528,1015.138896,26.46,89.46,-3,9,5,2021,6,5,2021,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0.05,0.9144,0.6096,14.968536,26.88,61.11,3,31,3,2023,3,4,2023,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0.52,2.7432000000000003,1.2192,224.52804,30.66,113.0325,-1,3,5,2020,2,5,2020,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0.05,5.486400000000001,2.1336,698.985272,18.6375,101.1675,3,13,4,2021,16,4,2021,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True
0.01,3.9624,2.4384,1451.4944,32.9175,52.9725,4,14,6,2022,18,6,2022,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
0.31,1.8288,1.2192,246.300456,34.5975,113.505,-1,11,6,2022,10,6,2022,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0.28,8.2296,1.8288,113.398,29.0325,112.0875,0,2,8,2019,2,8,2019,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
0.05,1.2192,1.2192,100.697424,34.2825,77.96249999999999,2,16,12,2019,18,12,2019,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.12,2.7432000000000003,1.524,317.060808,24.885,89.19749999999999,0,14,6,2023,14,6,2023,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False
0.04,0.9144,0.6096,39.008912,32.7075,128.205,-4,21,1,2022,17,1,2022,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
